Longitude,Latitude
145.388906,-37.961905
145.300624,-37.960696
145.3734,-37.95953
145.279823,-37.957975
145.164946,-37.956181
145.548999,-37.955893
145.291393,-37.955812
145.047783,-37.954445
145.284661,-37.954076
175.319738,-37.951887
176.296654,-37.949573
145.24767,-37.94942
145.130591,-37.947678
145.08758,-37.944806
144.726818,-37.9445
145.344459,-37.943836
145.345149,-37.94259
145.144131,-37.942299
145.345173,-37.94135
145.347265,-37.941336
145.225001,-37.940625
145.347506,-37.940194
174.838893,-37.940162
145.224433,-37.940092
145.223482,-37.940084
145.788297,-37.939886
145.347483,-37.939611
145.222469,-37.939097
145.222773,-37.939058
145.222384,-37.938969
141.516116,-37.933275
145.131323,-37.932506
144.842679,-37.931857
175.505324,-37.930965
144.674632,-37.928441
144.943087,-37.925113
145.324948,-37.924811
145.329264,-37.922857
145.329539,-37.922855
144.664505,-37.92279
145.130955,-37.918185
145.133343,-37.913592
145.134011,-37.911557
145.133089,-37.911226
145.133193,-37.911176
145.133014,-37.911167
145.134085,-37.910416
145.138154,-37.910165
145.133114,-37.909905
145.138018,-37.909194
145.130501,-37.908631
145.134355,-37.907845
145.139724,-37.907518
145.139793,-37.907437
145.139385,-37.907404
145.139462,-37.907189
145.1365,-37.906044
145.324244,-37.905609
145.121321,-37.90373
144.680733,-37.903705
144.68078,-37.903617
145.200792,-37.902824
144.22354,-37.902588
145.734154,-37.901844
145.071368,-37.901312
145.1,-37.9
145.2,-37.9
145.4,-37.9
145.5,-37.9
144.821306,-37.895153
145.094057,-37.893694
144.863808,-37.893064
145.059284,-37.892933
145.99913,-37.891604
145.355859,-37.890333
144.991116,-37.888709
144.815447,-37.888552
145.352046,-37.888064
145.134863,-37.887628
145.352275,-37.887031
145.06181,-37.886882
145.351595,-37.886132
146.356312,-37.885314
145.296324,-37.884384
145.350859,-37.884265
145.3,-37.883333
145.386524,-37.883183
145.597113,-37.883173
145.386822,-37.883142
145.386565,-37.883063
175.466,-37.883
145.386272,-37.882836
145.384378,-37.882307
145.387753,-37.881921
145.370508,-37.881235
145.232362,-37.880824
145.141714,-37.88029
145.3,-37.88
145.378819,-37.879857
145.281787,-37.879463
145.411,-37.878
145.410374,-37.877084
145.04408,-37.875954
145.414307,-37.875374
145.085629,-37.875249
145.085517,-37.875019
145.071256,-37.873617
145.22046,-37.873028
145.070741,-37.872787
145.070751,-37.872762
145.070601,-37.872685
142.291592,-37.871936
144.984062,-37.87089
145.294584,-37.870068
145.168273,-37.869661
145.175786,-37.869003
146.407711,-37.867525
145.1556,-37.867068
145.011524,-37.866807
145.497411,-37.866368
145.321021,-37.866278
174.802672,-37.864831
144.894524,-37.863981
146.378199,-37.86318
145.174918,-37.862747
145.32643,-37.862168
146.106394,-37.862024
145.376943,-37.861133
145.3769,-37.861131
146.707404,-37.859701
146.707151,-37.8593
145.003613,-37.859033
146.426607,-37.858562
145.09811,-37.858309
145.320461,-37.857518
146.433506,-37.855203
145.503302,-37.854751
146.430765,-37.853855
146.430892,-37.853852
146.430869,-37.853799
146.431277,-37.853707
146.431006,-37.853626
145.066889,-37.853552
145.105284,-37.853402
145.361985,-37.85332
145.149495,-37.853204
145.328898,-37.853123
146.433198,-37.852396
145.0689,-37.852178
146.429509,-37.851426
145.291469,-37.850521
145.498926,-37.850439
145.291846,-37.850163
146.401947,-37.849996
145.289686,-37.849937
145.288401,-37.849877
145.286943,-37.849812
146.391771,-37.849771
146.391776,-37.849465
145.294533,-37.848833
145.193885,-37.847214
145.372789,-37.846764
145.31451,-37.846129
146.432003,-37.845607
145.333884,-37.84503
145.267726,-37.844992
141.462454,-37.844948
145.361726,-37.844634
145.208718,-37.844485
145.310724,-37.843998
145.125992,-37.843019
145.809969,-37.841842
145.213991,-37.841801
145.214062,-37.841665
146.331533,-37.840871
145.162003,-37.840217
145.337859,-37.838298
145.347273,-37.837376
146.327903,-37.83558
145.098606,-37.834628
145.201987,-37.834242
145.025746,-37.833313
146.354737,-37.832823
144.983656,-37.832687
144.98364,-37.832661
144.980422,-37.831949
144.980499,-37.831935
144.977533,-37.830762
145.052072,-37.83067
144.977397,-37.830624
144.978863,-37.830565
144.981168,-37.830531
144.982854,-37.8305
144.977424,-37.830467
144.97902,-37.830448
144.979076,-37.830441
144.982727,-37.830415
144.979014,-37.830391
175.011986,-37.830331
144.979071,-37.830299
144.97866,-37.83025
144.978626,-37.830222
144.976272,-37.830193
144.978692,-37.830132
144.977271,-37.830122
145.200171,-37.830012
144.978841,-37.829818
144.978673,-37.829691
144.978876,-37.829598
144.978884,-37.829595
144.978918,-37.82959
144.980457,-37.829545
144.978522,-37.829526
144.978839,-37.829506
144.983047,-37.829342
140.780676,-37.82919
144.982093,-37.828381
144.980281,-37.828067
144.979991,-37.828038
144.979974,-37.827947
144.979959,-37.827845
145.356941,-37.827655
145.162597,-37.827558
144.989379,-37.827126
145.011915,-37.827041
145.306959,-37.826382
145.074152,-37.826211
144.975812,-37.826043
145.307035,-37.826041
145.138816,-37.825244
145.160546,-37.824855
144.996701,-37.824848
